ID,Lang,Blk,BlkTrlNum,TrlNum,Tar,Cue,TarPos,TarDir,Acc,RT
S178,M,B3,BT87,T311,Congruent,None,Below,Right,1,736.51
S178,M,B3,BT88,T312,Congruent,Double,Below,Right,1,585.57
S178,M,B3,BT89,T313,Incongruent,Double,Above,Right,1,697.94
S178,M,B3,BT90,T314,Incongruent,Central,Below,Left,0,497.57
S178,M,B3,BT91,T315,Congruent,None,Above,Right,1,765.33
S178,M,B3,BT92,T316,Incongruent,Central,Below,Right,1,668.25
S178,M,B3,BT93,T317,Incongruent,Spatial,Above,Left,1,611.01
S178,M,B3,BT94,T318,Incongruent,Double,Below,Right,1,696.41
S178,M,B3,BT95,T319,Congruent,Spatial,Above,Left,1,526.06
S178,M,B3,BT96,T320,Incongruent,Spatial,Above,Right,1,658.3
S179,B,B1,BT1,T33,Incongruent,Spatial,Above,Left,1,1045.99
S179,B,B1,BT2,T34,Congruent,None,Above,Left,1,677.5
S179,B,B1,BT3,T35,Congruent,Central,Below,Right,1,711.02
S179,B,B1,BT4,T36,Incongruent,Spatial,Below,Left,1,824.39
S179,B,B1,BT5,T37,Incongruent,Double,Below,Right,1,748.36
S179,B,B1,BT6,T38,Incongruent,None,Above,Left,1,1074.2
S179,B,B1,BT7,T39,Congruent,Central,Above,Right,1,848.65
S179,B,B1,BT8,T40,Congruent,Central,Above,Left,1,785.84
S179,B,B1,BT9,T41,Congruent,Spatial,Below,Right,1,550.18
S179,B,B1,BT10,T42,Incongruent,None,Above,Right,1,1095.46
S179,B,B1,BT11,T43,Incongruent,Double,Above,Right,1,813.59
S179,B,B1,BT12,T44,Incongruent,None,Above,Left,1,744.16
S179,B,B1,BT13,T45,Congruent,Double,Above,Left,1,581.96
S179,B,B1,BT14,T46,Incongruent,None,Above,Right,1,685.53
S179,B,B1,BT15,T47,Congruent,Spatial,Above,Left,1,569.91
S179,B,B1,BT16,T48,Congruent,Spatial,Below,Right,1,590.57
S179,B,B1,BT17,T49,Incongruent,Spatial,Above,Right,1,800.31
S179,B,B1,BT18,T50,Incongruent,Spatial,Above,Right,1,399.09
S179,B,B1,BT19,T51,Incongruent,Double,Below,Left,1,858.22
S179,B,B1,BT20,T52,Congruent,Double,Above,Right,1,716.1
S179,B,B1,BT21,T53,Congruent,Double,Below,Right,1,587.38
S179,B,B1,BT22,T54,Congruent,None,Below,Right,1,704.61
S179,B,B1,BT23,T55,Congruent,None,Below,Left,1,881.96
S179,B,B1,BT24,T56,Incongruent,None,Below,Left,1,657.01
S179,B,B1,BT25,T57,Congruent,Spatial,Below,Left,1,458.9
S179,B,B1,BT26,T58,Congruent,Double,Below,Left,1,540.12
S179,B,B1,BT27,T59,Incongruent,Central,Above,Right,1,1023.28
S179,B,B1,BT28,T60,Incongruent,Spatial,Above,Left,1,692.8
S179,B,B1,BT29,T61,Congruent,Double,Above,Right,1,870.69
S179,B,B1,BT30,T62,Incongruent,Spatial,Below,Left,1,915.58
S179,B,B1,BT31,T63,Incongruent,None,Below,Left,1,697.63
S179,B,B1,BT32,T64,Congruent,Spatial,Above,Right,1,709.1
S179,B,B1,BT33,T65,Incongruent,Double,Below,Right,1,1029.99
S179,B,B1,BT34,T66,Congruent,Central,Below,Right,1,530.21
S179,B,B1,BT35,T67,Incongruent,Spatial,Above,Left,1,528.66
S179,B,B1,BT36,T68,Congruent,Spatial,Above,Left,1,563.87
S179,B,B1,BT37,T69,Incongruent,Central,Above,Left,1,678.9
S179,B,B1,BT38,T70,Incongruent,None,Below,Right,1,1003
S179,B,B1,BT39,T71,Incongruent,Spatial,Above,Right,1,1031.86
S179,B,B1,BT40,T72,Congruent,Central,Below,Right,1,708.46
S179,B,B1,BT41,T73,Congruent,Spatial,Above,Left,1,483.92
S179,B,B1,BT42,T74,Congruent,Central,Below,Left,1,965.31
S179,B,B1,BT43,T75,Incongruent,None,Below,Right,1,777.95
S179,B,B1,BT44,T76,Incongruent,Double,Below,Left,1,697.16
S179,B,B1,BT45,T77,Incongruent,Spatial,Below,Right,0,340.63
S179,B,B1,BT46,T78,Incongruent,Central,Below,Right,1,910.37
S179,B,B1,BT47,T79,Incongruent,Double,Above,Right,1,873.53
S179,B,B1,BT48,T80,Congruent,Spatial,Below,Left,1,906.22
S179,B,B1,BT49,T81,Incongruent,Spatial,Below,Right,1,706.27
S179,B,B1,BT50,T82,Incongruent,Double,Below,Right,1,659.33
S179,B,B1,BT51,T83,Congruent,Spatial,Below,Right,1,452.84
S179,B,B1,BT52,T84,Congruent,None,Below,Left,1,1020.27
S179,B,B1,BT53,T85,Congruent,Double,Below,Right,1,727.41
S179,B,B1,BT54,T86,Congruent,Central,Above,Right,1,943.11
S179,B,B1,BT55,T87,Incongruent,None,Above,Left,1,952.66
S179,B,B1,BT56,T88,Incongruent,Central,Below,Left,1,1052.17
S179,B,B1,BT57,T89,Congruent,Double,Below,Left,1,673.13
S179,B,B1,BT58,T90,Congruent,Spatial,Below,Left,1,536.4
S179,B,B1,BT59,T91,Incongruent,Central,Below,Right,1,781.84
S179,B,B1,BT60,T92,Incongruent,Central,Below,Left,1,748.28
S179,B,B1,BT61,T93,Incongruent,Double,Above,Left,1,980.54
S179,B,B1,BT62,T94,Incongruent,Central,Below,Right,1,947.32
S179,B,B1,BT63,T95,Incongruent,Central,Above,Left,1,990.53
S179,B,B1,BT64,T96,Congruent,Central,Above,Left,1,821.31
S179,B,B1,BT65,T97,Incongruent,Double,Above,Left,1,828.08
S179,B,B1,BT66,T98,Congruent,None,Above,Right,1,845.2
S179,B,B1,BT67,T99,Incongruent,Central,Above,Right,1,999.04
S179,B,B1,BT68,T100,Congruent,None,Below,Right,1,799.51
S179,B,B1,BT69,T101,Congruent,Central,Below,Left,1,690.17
S179,B,B1,BT70,T102,Incongruent,Double,Above,Left,1,966.4
S179,B,B1,BT71,T103,Congruent,Central,Above,Left,1,671.51
S179,B,B1,BT72,T104,Congruent,None,Above,Right,1,555.06
S179,B,B1,BT73,T105,Congruent,Double,Above,Right,1,685.47
S179,B,B1,BT74,T106,Congruent,None,Below,Right,1,822
S179,B,B1,BT75,T107,Incongruent,Spatial,Below,Right,1,1035.76
S179,B,B1,BT76,T108,Incongruent,Central,Below,Left,1,904.14
S179,B,B1,BT77,T109,Incongruent,None,Below,Right,1,1024.47
S179,B,B1,BT78,T110,Congruent,Double,Below,Right,1,776.48
S179,B,B1,BT79,T111,Incongruent,Central,Above,Right,1,1033.89
S179,B,B1,BT80,T112,Incongruent,Double,Below,Left,1,822.7
S179,B,B1,BT81,T113,Congruent,Double,Above,Left,1,817.37
S179,B,B1,BT82,T114,Congruent,Central,Below,Left,1,702.13
S179,B,B1,BT83,T115,Incongruent,Double,Above,Right,1,932.52
S179,B,B1,BT84,T116,Congruent,None,Above,Left,1,780.52
S179,B,B1,BT85,T117,Congruent,Central,Above,Right,1,681.64
S179,B,B1,BT86,T118,Congruent,Double,Below,Left,1,998.95
S179,B,B1,BT87,T119,Incongruent,None,Above,Right,1,1059.7
S179,B,B1,BT88,T120,Incongruent,None,Below,Left,1,954.63
S179,B,B1,BT89,T121,Congruent,Double,Above,Left,1,796.62
S179,B,B1,BT90,T122,Congruent,Spatial,Above,Right,1,691.82
S179,B,B1,BT91,T123,Congruent,Spatial,Above,Right,1,619.99
S179,B,B1,BT92,T124,Incongruent,Central,Above,Left,1,1077.44
S179,B,B1,BT93,T125,Incongruent,Spatial,Below,Left,1,1019.73
S179,B,B1,BT94,T126,Congruent,None,Above,Right,1,625.23
S179,B,B1,BT95,T127,Congruent,None,Above,Left,1,1228.36
S179,B,B1,BT96,T128,Congruent,None,Below,Left,1,698.09
S179,B,B2,BT1,T129,Incongruent,None,Above,Right,1,1035.25
S179,B,B2,BT2,T130,Incongruent,Double,Below,Left,1,974.45
S179,B,B2,BT3,T131,Congruent,None,Above,Right,1,613.47
S179,B,B2,BT4,T132,Incongruent,Double,Below,Left,1,881.44
S179,B,B2,BT5,T133,Congruent,Spatial,Above,Right,1,824.03
S179,B,B2,BT6,T134,Incongruent,None,Above,Right,1,931.92
S179,B,B2,BT7,T135,Congruent,Central,Below,Right,1,731.78
S179,B,B2,BT8,T136,Incongruent,Central,Above,Right,1,933.62
S179,B,B2,BT9,T137,Incongruent,Double,Above,Left,1,813.43
S179,B,B2,BT10,T138,Incongruent,Central,Above,Right,1,759.4
S179,B,B2,BT11,T139,Incongruent,Spatial,Above,Left,1,761.92
S179,B,B2,BT12,T140,Incongruent,Central,Below,Right,1,1140.95
S179,B,B2,BT13,T141,Congruent,Central,Below,Right,1,575.1
S179,B,B2,BT14,T142,Incongruent,Double,Above,Left,1,837.35
S179,B,B2,BT15,T143,Incongruent,Central,Below,Right,1,906.69
S179,B,B2,BT16,T144,Congruent,Double,Below,Right,1,543.84
S179,B,B2,BT17,T145,Incongruent,None,Below,Right,1,725.34
S179,B,B2,BT18,T146,Congruent,Central,Below,Left,1,675.11
S179,B,B2,BT19,T147,Incongruent,Spatial,Above,Left,1,841.2
S179,B,B2,BT20,T148,Congruent,Double,Above,Right,1,725.06
S179,B,B2,BT21,T149,Congruent,Central,Above,Right,1,684.73
S179,B,B2,BT22,T150,Incongruent,Double,Below,Right,1,1043.88
S179,B,B2,BT23,T151,Congruent,None,Below,Right,1,707.73
S179,B,B2,BT24,T152,Incongruent,None,Below,Right,1,910.45
S179,B,B2,BT25,T153,Incongruent,Central,Below,Left,1,971.22
S179,B,B2,BT26,T154,Congruent,Spatial,Below,Left,1,642.4
S179,B,B2,BT27,T155,Congruent,Double,Below,Left,1,582.35
S179,B,B2,BT28,T156,Congruent,Double,Above,Right,1,1380.86
S179,B,B2,BT29,T157,Congruent,Spatial,Above,Left,1,913.02
S179,B,B2,BT30,T158,Congruent,Spatial,Below,Left,1,940.19
S179,B,B2,BT31,T159,Incongruent,Double,Above,Left,1,1316.87
S179,B,B2,BT32,T160,Congruent,Spatial,Above,Left,1,895.7
S179,B,B2,BT33,T161,Congruent,Double,Below,Left,1,909.19
S179,B,B2,BT34,T162,Congruent,Double,Below,Left,1,1185.99
S179,B,B2,BT35,T163,Congruent,None,Above,Right,1,1296.19
S179,B,B2,BT36,T164,Congruent,Central,Above,Left,1,931.31
S179,B,B2,BT37,T165,Incongruent,Spatial,Below,Right,1,1301.61
S179,B,B2,BT38,T166,Incongruent,Spatial,Above,Right,1,776.88
S179,B,B2,BT39,T167,Congruent,Double,Below,Right,1,690.68
S179,B,B2,BT40,T168,Congruent,Spatial,Above,Right,1,611.15
S179,B,B2,BT41,T169,Incongruent,None,Below,Left,1,767.01
S179,B,B2,BT42,T170,Incongruent,Double,Above,Right,1,1153.78
S179,B,B2,BT43,T171,Congruent,None,Above,Left,1,968.08
S179,B,B2,BT44,T172,Congruent,Double,Below,Right,1,536.29
S179,B,B2,BT45,T173,Incongruent,None,Above,Left,1,1034.87
S179,B,B2,BT46,T174,Incongruent,Double,Above,Right,1,966.67
S179,B,B2,BT47,T175,Congruent,Spatial,Below,Left,1,844.74
S179,B,B2,BT48,T176,Congruent,Spatial,Above,Left,1,762.75
S179,B,B2,BT49,T177,Congruent,Central,Below,Left,1,810.29
S179,B,B2,BT50,T178,Incongruent,Central,Above,Left,1,867.87
S179,B,B2,BT51,T179,Incongruent,Double,Above,Right,1,945.93
S179,B,B2,BT52,T180,Incongruent,Spatial,Above,Right,1,924.37
S179,B,B2,BT53,T181,Incongruent,None,Below,Left,1,1034.94
S179,B,B2,BT54,T182,Incongruent,None,Below,Left,1,796.05
S179,B,B2,BT55,T183,Incongruent,Spatial,Below,Left,1,644.23
S179,B,B2,BT56,T184,Congruent,None,Above,Left,1,770.87
S179,B,B2,BT57,T185,Incongruent,Central,Above,Right,1,898.83
S179,B,B2,BT58,T186,Congruent,Spatial,Below,Right,1,834.21
S179,B,B2,BT59,T187,Incongruent,None,Above,Left,1,894.49
S179,B,B2,BT60,T188,Incongruent,Spatial,Below,Left,1,803.08
S179,B,B2,BT61,T189,Incongruent,None,Above,Left,1,906.8
S179,B,B2,BT62,T190,Incongruent,Spatial,Above,Left,1,655.55
S179,B,B2,BT63,T191,Congruent,Central,Below,Right,1,1049.99
S179,B,B2,BT64,T192,Congruent,Double,Above,Right,1,535.74
S179,B,B2,BT65,T193,Congruent,None,Below,Right,1,795.2
S179,B,B2,BT66,T194,Congruent,Spatial,Below,Right,1,450.54
S179,B,B2,BT67,T195,Incongruent,None,Above,Right,1,823.19
S179,B,B2,BT68,T196,Incongruent,Spatial,Above,Right,1,502.08
S179,B,B2,BT69,T197,Congruent,Spatial,Above,Right,1,816.06
S179,B,B2,BT70,T198,Congruent,None,Below,Left,1,743.67
S179,B,B2,BT71,T199,Incongruent,Central,Above,Left,1,918.48
S179,B,B2,BT72,T200,Congruent,None,Below,Left,1,686.43
S179,B,B2,BT73,T201,Congruent,Central,Above,Left,1,538.07
S179,B,B2,BT74,T202,Incongruent,Central,Below,Left,1,849.08
S179,B,B2,BT75,T203,Congruent,Double,Above,Left,1,674.79
S179,B,B2,BT76,T204,Incongruent,Central,Below,Right,0,596.45
S179,B,B2,BT77,T205,Incongruent,Spatial,Below,Left,1,784.34
S179,B,B2,BT78,T206,Incongruent,Spatial,Below,Right,1,666.11
S179,B,B2,BT79,T207,Congruent,Spatial,Below,Right,1,544.57
S179,B,B2,BT80,T208,Incongruent,Double,Below,Right,1,542.65
S179,B,B2,BT81,T209,Incongruent,Spatial,Below,Right,1,617.41
S179,B,B2,BT82,T210,Congruent,None,Above,Right,1,784.26
S179,B,B2,BT83,T211,Congruent,Central,Above,Right,1,636.41
S179,B,B2,BT84,T212,Incongruent,Double,Below,Right,1,828.05
S179,B,B2,BT85,T213,Congruent,Double,Above,Left,1,1093.41
S179,B,B2,BT86,T214,Congruent,None,Above,Left,1,708.78
S179,B,B2,BT87,T215,Incongruent,Central,Above,Left,1,887.59
S179,B,B2,BT88,T216,Incongruent,None,Below,Right,1,898.91
S179,B,B2,BT89,T217,Congruent,Double,Above,Left,1,834.93
S179,B,B2,BT90,T218,Congruent,Central,Below,Left,1,737.37
S179,B,B2,BT91,T219,Incongruent,Central,Below,Left,1,999.39
S179,B,B2,BT92,T220,Congruent,None,Below,Right,1,844.63
S179,B,B2,BT93,T221,Congruent,Central,Above,Left,1,953.68
S179,B,B2,BT94,T222,Congruent,Central,Above,Right,1,863.38
S179,B,B2,BT95,T223,Incongruent,Double,Below,Left,1,716.48
S179,B,B2,BT96,T224,Congruent,None,Below,Left,1,574.28
S179,B,B3,BT1,T225,Congruent,None,Above,Left,0,1700
S179,B,B3,BT2,T226,Congruent,Double,Above,Left,1,601.93
S179,B,B3,BT3,T227,Incongruent,None,Below,Right,0,606.09
S179,B,B3,BT4,T228,Congruent,Double,Above,Left,1,964.77
S179,B,B3,BT5,T229,Incongruent,Double,Below,Left,1,1084.59
S179,B,B3,BT6,T230,Congruent,None,Above,Right,1,747.44
S179,B,B3,BT7,T231,Incongruent,None,Above,Right,1,1041.98
S179,B,B3,BT8,T232,Congruent,Central,Above,Right,1,629.17
S179,B,B3,BT9,T233,Congruent,Double,Above,Right,1,521.5
S179,B,B3,BT10,T234,Congruent,Central,Above,Right,1,749.88
S179,B,B3,BT11,T235,Incongruent,Central,Below,Left,1,926.12
S179,B,B3,BT12,T236,Congruent,Central,Above,Right,1,889.41
S179,B,B3,BT13,T237,Congruent,Spatial,Below,Right,1,646.37
S179,B,B3,BT14,T238,Incongruent,Double,Above,Right,1,932.3
S179,B,B3,BT15,T239,Incongruent,Central,Above,Right,1,686
S179,B,B3,BT16,T240,Congruent,Central,Below,Left,1,908.81
S179,B,B3,BT17,T241,Incongruent,None,Above,Right,1,834.89
S179,B,B3,BT18,T242,Incongruent,Double,Below,Left,1,908.24
S179,B,B3,BT19,T243,Congruent,None,Below,Right,1,674.52
S179,B,B3,BT20,T244,Incongruent,Central,Above,Right,1,847.48
S179,B,B3,BT21,T245,Congruent,Spatial,Below,Left,1,867.79
S179,B,B3,BT22,T246,Incongruent,Spatial,Below,Right,1,778.25
S179,B,B3,BT23,T247,Incongruent,Spatial,Below,Left,1,662.12
S179,B,B3,BT24,T248,Congruent,Double,Below,Right,1,631.52
S179,B,B3,BT25,T249,Congruent,Central,Below,Left,1,647.6
S179,B,B3,BT26,T250,Congruent,Central,Below,Left,1,584.08
S179,B,B3,BT27,T251,Congruent,Double,Below,Left,1,507.08
S179,B,B3,BT28,T252,Incongruent,Spatial,Above,Right,1,1102.78
S179,B,B3,BT29,T253,Congruent,Double,Above,Left,1,880.94
S179,B,B3,BT30,T254,Congruent,Double,Below,Left,1,978.14
S179,B,B3,BT31,T255,Congruent,Central,Above,Left,1,745.94
S179,B,B3,BT32,T256,Incongruent,Double,Above,Right,1,932.85
S179,B,B3,BT33,T257,Congruent,Double,Below,Right,1,846.82
S179,B,B3,BT34,T258,Congruent,Central,Above,Left,1,1207.23
S179,B,B3,BT35,T259,Incongruent,None,Below,Left,1,1017.68
S179,B,B3,BT36,T260,Incongruent,None,Above,Left,1,1007.76
S179,B,B3,BT37,T261,Congruent,Central,Below,Right,1,1079.33
S179,B,B3,BT38,T262,Incongruent,Central,Below,Right,1,914.05
S179,B,B3,BT39,T263,Incongruent,Spatial,Above,Left,1,864.85
S179,B,B3,BT40,T264,Incongruent,None,Below,Left,1,1064
S179,B,B3,BT41,T265,Congruent,None,Below,Right,1,914.08
S179,B,B3,BT42,T266,Congruent,Spatial,Above,Left,1,785.41
S179,B,B3,BT43,T267,Congruent,None,Below,Left,1,918.05
S179,B,B3,BT44,T268,Incongruent,Spatial,Above,Left,1,979.36
S179,B,B3,BT45,T269,Incongruent,Central,Above,Left,1,904.87
S179,B,B3,BT46,T270,Congruent,Spatial,Below,Right,1,743.57
S179,B,B3,BT47,T271,Incongruent,None,Below,Right,1,880.21
S179,B,B3,BT48,T272,Congruent,Spatial,Above,Right,1,879.14
S179,B,B3,BT49,T273,Incongruent,Central,Below,Right,1,667.8
S179,B,B3,BT50,T274,Incongruent,Central,Above,Left,1,799.1
S179,B,B3,BT51,T275,Incongruent,Spatial,Below,Left,1,607.35
S179,B,B3,BT52,T276,Congruent,Spatial,Below,Left,1,518.41
S179,B,B3,BT53,T277,Congruent,Double,Above,Right,1,868.62
S179,B,B3,BT54,T278,Congruent,Spatial,Below,Left,1,699.85
S179,B,B3,BT55,T279,Incongruent,Central,Below,Left,1,817.54
S179,B,B3,BT56,T280,Incongruent,Double,Below,Right,1,789.07
S179,B,B3,BT57,T281,Incongruent,None,Below,Right,1,1492.17
S179,B,B3,BT58,T282,Congruent,Spatial,Above,Right,1,1275.96
S179,B,B3,BT59,T283,Incongruent,Spatial,Above,Left,1,1182.64
S179,B,B3,BT60,T284,Congruent,Central,Above,Left,1,1058.75
S179,B,B3,BT61,T285,Incongruent,None,Above,Right,1,1143.19
S179,B,B3,BT62,T286,Congruent,Spatial,Above,Left,1,735.93
S179,B,B3,BT63,T287,Congruent,None,Above,Left,1,1039.15
S179,B,B3,BT64,T288,Congruent,None,Above,Right,1,743.33
S179,B,B3,BT65,T289,Congruent,Double,Above,Right,1,791.34
S179,B,B3,BT66,T290,Incongruent,Spatial,Below,Right,1,1009.29
S179,B,B3,BT67,T291,Congruent,None,Above,Left,1,869.99
S179,B,B3,BT68,T292,Incongruent,None,Above,Left,1,1250.37
S179,B,B3,BT69,T293,Incongruent,None,Above,Left,0,1700
S179,B,B3,BT70,T294,Incongruent,Double,Above,Left,1,633.81
S179,B,B3,BT71,T295,Incongruent,Double,Above,Left,1,508.07
S179,B,B3,BT72,T296,Congruent,None,Below,Left,1,853.81
S179,B,B3,BT73,T297,Incongruent,Spatial,Below,Left,1,685.52
S179,B,B3,BT74,T298,Congruent,Central,Below,Right,1,599.69
S179,B,B3,BT75,T299,Incongruent,Double,Below,Right,1,790.14
S179,B,B3,BT76,T300,Incongruent,Spatial,Above,Right,1,762.21
S179,B,B3,BT77,T301,Incongruent,Double,Below,Right,1,877.26
S179,B,B3,BT78,T302,Congruent,None,Below,Left,1,701.09
S179,B,B3,BT79,T303,Congruent,None,Below,Right,1,647.86
S179,B,B3,BT80,T304,Incongruent,Central,Above,Right,1,845.56
S179,B,B3,BT81,T305,Congruent,Spatial,Above,Left,1,757.47
S179,B,B3,BT82,T306,Congruent,Double,Below,Left,1,589.25
S179,B,B3,BT83,T307,Congruent,None,Above,Right,1,722.31
S179,B,B3,BT84,T308,Incongruent,Spatial,Above,Right,1,883.83
S179,B,B3,BT85,T309,Congruent,Spatial,Below,Right,1,749.19
S179,B,B3,BT86,T310,Incongruent,Central,Above,Left,1,1027.68
S179,B,B3,BT87,T311,Incongruent,Double,Above,Left,1,854
S179,B,B3,BT88,T312,Incongruent,None,Below,Left,1,881.36
S179,B,B3,BT89,T313,Incongruent,Double,Below,Left,1,706.98
S179,B,B3,BT90,T314,Incongruent,Central,Below,Right,1,698.57
S179,B,B3,BT91,T315,Incongruent,Double,Above,Right,1,937.13
S179,B,B3,BT92,T316,Congruent,Double,Below,Right,1,772.77
S179,B,B3,BT93,T317,Incongruent,Spatial,Below,Right,1,794.86
S179,B,B3,BT94,T318,Congruent,Spatial,Above,Right,1,773.77
S179,B,B3,BT95,T319,Congruent,Central,Below,Right,1,1536.09
S179,B,B3,BT96,T320,Incongruent,Central,Below,Left,0,1700
S180,M,B1,BT1,T33,Congruent,Double,Below,Left,1,986.07
S180,M,B1,BT2,T34,Congruent,Spatial,Below,Right,1,479.45
S180,M,B1,BT3,T35,Congruent,None,Above,Right,1,671.44
S180,M,B1,BT4,T36,Incongruent,Double,Below,Left,1,738.55
S180,M,B1,BT5,T37,Incongruent,None,Below,Left,1,731.21
S180,M,B1,BT6,T38,Incongruent,Double,Below,Right,1,642.74
S180,M,B1,BT7,T39,Incongruent,Spatial,Below,Left,1,511.67
S180,M,B1,BT8,T40,Congruent,Double,Above,Right,1,632.5
S180,M,B1,BT9,T41,Incongruent,None,Above,Right,1,685.24
S180,M,B1,BT10,T42,Congruent,Central,Above,Right,1,507.94
S180,M,B1,BT11,T43,Congruent,Spatial,Above,Right,1,467.03
S180,M,B1,BT12,T44,Congruent,None,Below,Left,1,1086.17
S180,M,B1,BT13,T45,Congruent,None,Above,Left,1,574.84
S180,M,B1,BT14,T46,Incongruent,None,Above,Left,1,597.95
S180,M,B1,BT15,T47,Incongruent,None,Below,Right,1,604.51
S180,M,B1,BT16,T48,Congruent,Central,Below,Left,1,510.23
S180,M,B1,BT17,T49,Incongruent,Spatial,Above,Right,1,535.54
S180,M,B1,BT18,T50,Congruent,Central,Below,Left,1,537.77
S180,M,B1,BT19,T51,Incongruent,None,Above,Right,1,660.63
S180,M,B1,BT20,T52,Incongruent,Spatial,Above,Left,1,550.04
S180,M,B1,BT21,T53,Congruent,Central,Above,Left,1,536.25
S180,M,B1,BT22,T54,Incongruent,Double,Above,Right,1,648.22
S180,M,B1,BT23,T55,Incongruent,Central,Above,Right,1,703.54
S180,M,B1,BT24,T56,Incongruent,None,Below,Right,1,581.22
S180,M,B1,BT25,T57,Congruent,Double,Above,Left,1,454.86
S180,M,B1,BT26,T58,Incongruent,Spatial,Below,Left,1,689.43
S180,M,B1,BT27,T59,Congruent,Spatial,Below,Right,1,573.04
S180,M,B1,BT28,T60,Incongruent,Spatial,Below,Left,1,582.7
S180,M,B1,BT29,T61,Incongruent,Double,Above,Left,1,677.76
S180,M,B1,BT30,T62,Congruent,Spatial,Below,Left,1,591.53
S180,M,B1,BT31,T63,Incongruent,Central,Below,Left,1,677.11
S180,M,B1,BT32,T64,Incongruent,Double,Below,Left,1,620.48
S180,M,B1,BT33,T65,Incongruent,Double,Above,Right,1,733.26
S180,M,B1,BT34,T66,Congruent,Central,Below,Left,1,537.53
S180,M,B1,BT35,T67,Congruent,None,Above,Left,1,632.15
S180,M,B1,BT36,T68,Incongruent,None,Below,Right,1,686.22
S180,M,B1,BT37,T69,Congruent,Central,Above,Left,1,540.53
S180,M,B1,BT38,T70,Incongruent,Central,Below,Right,1,716.55
S180,M,B1,BT39,T71,Congruent,Central,Above,Right,1,637.19
S180,M,B1,BT40,T72,Incongruent,None,Above,Left,1,671.97
S180,M,B1,BT41,T73,Congruent,Double,Above,Left,1,563.07
S180,M,B1,BT42,T74,Incongruent,Central,Above,Right,1,626.79
S180,M,B1,BT43,T75,Congruent,Central,Above,Left,1,584.05
S180,M,B1,BT44,T76,Incongruent,Double,Below,Left,1,905.99
S180,M,B1,BT45,T77,Congruent,Spatial,Below,Left,1,637.89
S180,M,B1,BT46,T78,Incongruent,Spatial,Above,Right,1,592.18
S180,M,B1,BT47,T79,Incongruent,Central,Above,Left,1,593.26
S180,M,B1,BT48,T80,Congruent,None,Below,Left,1,542.73
S180,M,B1,BT49,T81,Congruent,Double,Below,Left,1,523.63
S180,M,B1,BT50,T82,Incongruent,Central,Below,Right,1,684.5
S180,M,B1,BT51,T83,Congruent,None,Below,Right,1,590.45
S180,M,B1,BT52,T84,Congruent,None,Above,Right,1,605.85
S180,M,B1,BT53,T85,Incongruent,None,Below,Left,1,863.04
S180,M,B1,BT54,T86,Congruent,Double,Below,Right,1,595.19
S180,M,B1,BT55,T87,Congruent,Double,Above,Right,1,583.24
S180,M,B1,BT56,T88,Congruent,Spatial,Above,Left,1,607.78
S180,M,B1,BT57,T89,Incongruent,Double,Above,Left,1,658.58
S180,M,B1,BT58,T90,Congruent,Central,Below,Right,1,524.04
S180,M,B1,BT59,T91,Congruent,Spatial,Below,Right,1,466.23
S180,M,B1,BT60,T92,Congruent,Double,Below,Left,1,557.63
S180,M,B1,BT61,T93,Congruent,None,Above,Right,1,527.27
S180,M,B1,BT62,T94,Incongruent,None,Below,Left,1,543.24
S180,M,B1,BT63,T95,Congruent,Spatial,Above,Left,1,544.73
S180,M,B1,BT64,T96,Incongruent,Spatial,Above,Right,1,506.88
S180,M,B1,BT65,T97,Incongruent,Double,Below,Right,1,565.32
S180,M,B1,BT66,T98,Incongruent,Central,Below,Right,1,650.11
S180,M,B1,BT67,T99,Congruent,Central,Below,Right,1,658.62
S180,M,B1,BT68,T100,Incongruent,Double,Above,Left,1,819.25
S180,M,B1,BT69,T101,Incongruent,None,Above,Right,1,851.54
S180,M,B1,BT70,T102,Congruent,Spatial,Above,Right,1,491.89
S180,M,B1,BT71,T103,Incongruent,Central,Below,Left,1,643.3
S180,M,B1,BT72,T104,Congruent,Double,Below,Right,1,526.13
S180,M,B1,BT73,T105,Incongruent,None,Above,Left,1,622.25
S180,M,B1,BT74,T106,Congruent,None,Below,Left,1,605.52
S180,M,B1,BT75,T107,Incongruent,Central,Below,Left,1,647.71
S180,M,B1,BT76,T108,Incongruent,Spatial,Below,Right,1,560.16
S180,M,B1,BT77,T109,Incongruent,Double,Above,Right,1,883.86
S180,M,B1,BT78,T110,Congruent,Spatial,Above,Left,1,521.39
S180,M,B1,BT79,T111,Congruent,Double,Above,Right,1,524.12
S180,M,B1,BT80,T112,Congruent,Central,Below,Right,1,467.28
S180,M,B1,BT81,T113,Congruent,Central,Above,Right,1,490.24
S180,M,B1,BT82,T114,Incongruent,Spatial,Below,Right,1,589.28
S180,M,B1,BT83,T115,Incongruent,Spatial,Below,Right,1,638.6
S180,M,B1,BT84,T116,Incongruent,Central,Above,Right,1,564.86
S180,M,B1,BT85,T117,Congruent,None,Below,Right,1,499.1
S180,M,B1,BT86,T118,Congruent,None,Above,Left,1,681.99
S180,M,B1,BT87,T119,Incongruent,Double,Below,Right,1,549.14
S180,M,B1,BT88,T120,Congruent,Spatial,Above,Right,1,449.46
S180,M,B1,BT89,T121,Incongruent,Central,Above,Left,1,767.66
S180,M,B1,BT90,T122,Incongruent,Central,Above,Left,0,1028.73
S180,M,B1,BT91,T123,Congruent,None,Below,Right,1,617.58
